order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
751022,126352,prior,6,1,17,4.0
3277476,134295,prior,9,6,19,7.0
224422,195573,prior,72,4,21,3.0
546127,109021,prior,49,6,19,6.0
876580,199685,test,32,5,9,7.0
600908,63659,prior,25,4,9,7.0
3144668,126848,prior,67,0,10,1.0
149052,69648,train,6,4,17,30.0
1188836,28802,prior,5,5,12,6.0
1162195,203040,prior,37,0,8,5.0
2521744,137453,prior,66,5,16,1.0
3109227,31674,prior,58,2,13,7.0
1870916,95580,prior,11,0,15,30.0
2181452,162576,prior,7,4,19,30.0
389614,47424,prior,11,0,13,14.0
1250466,37811,prior,36,1,9,4.0
184819,196428,prior,4,4,15,14.0
1071400,179775,prior,7,3,16,3.0
955753,112718,prior,23,1,10,9.0
813523,10221,prior,27,1,16,5.0
1784602,45100,prior,9,4,14,3.0
1410941,95768,prior,55,1,10,4.0
1314840,58973,prior,20,6,18,3.0
3029378,164425,prior,1,1,12,
2616132,89913,prior,6,1,12,12.0
1327023,69395,prior,24,6,14,10.0
2992775,16163,prior,2,0,21,7.0
897193,125122,prior,24,0,19,4.0
678907,9910,prior,77,5,12,4.0
1375722,88040,test,10,1,8,19.0
2346970,180853,prior,30,5,12,4.0
1673641,189615,prior,5,6,0,6.0
2440524,114169,prior,3,0,16,30.0
2366812,22621,prior,12,6,9,10.0
1860719,178568,prior,2,4,15,30.0
1671000,42642,prior,4,4,14,3.0
3261528,181553,prior,22,0,10,22.0
2648742,127084,train,18,5,7,8.0
304739,158807,prior,1,2,11,
2473758,152017,prior,42,1,9,6.0
1492890,121046,prior,18,5,18,4.0
974806,85087,prior,2,6,9,21.0
702278,139340,prior,12,5,9,3.0
2926398,21039,test,11,2,15,17.0
1577612,86158,prior,19,0,8,14.0
1923905,138809,prior,3,5,11,8.0
2619202,13467,prior,20,5,9,1.0
2261765,194097,prior,9,2,8,11.0
200941,124280,prior,38,1,9,7.0
2385459,133245,prior,22,2,14,0.0
2747695,6041,prior,2,4,13,9.0
1094748,160531,prior,2,0,17,30.0
1403907,7927,prior,1,0,11,
1421663,154747,prior,10,5,15,12.0
826258,35626,prior,25,2,14,8.0
1803674,6821,prior,1,6,20,
1421702,184655,prior,1,6,10,
1867000,199430,prior,55,1,16,5.0
323369,81128,prior,4,4,9,30.0
576904,91820,prior,52,4,17,2.0
259046,198107,prior,3,0,10,9.0
2252208,118017,prior,50,0,8,5.0
323526,195535,prior,6,0,20,0.0
3265413,191164,prior,9,5,15,23.0
3171489,93360,prior,14,0,13,14.0
689691,30590,train,19,6,18,29.0
1924456,105375,prior,15,2,7,6.0
3078160,61917,prior,4,6,3,6.0
2817156,137344,prior,9,2,11,7.0
1159946,138799,test,5,4,15,30.0
1816200,25321,prior,5,5,17,8.0
3396782,24032,prior,2,6,14,17.0
320390,6192,prior,17,1,13,30.0
1576606,66458,prior,7,2,8,23.0
235197,165173,prior,4,3,11,7.0
2330139,59323,prior,49,5,8,3.0
357554,201031,prior,1,2,20,
1781972,80468,prior,32,1,23,1.0
550173,198788,prior,71,1,7,3.0
757455,65149,prior,3,2,12,0.0
1977621,135193,prior,7,5,16,2.0
405534,193491,prior,1,0,10,
1238350,124547,prior,14,0,13,7.0
1433673,82194,prior,9,1,17,6.0
1889110,29321,prior,33,2,13,3.0
2612092,160250,prior,3,4,13,6.0
3078469,3443,prior,11,5,0,6.0
436625,22008,prior,7,3,8,16.0
1181925,79984,prior,18,1,18,16.0
2364390,39260,prior,4,1,15,12.0
1647880,3350,prior,27,1,16,4.0
242641,146561,prior,53,4,13,4.0
2392565,65240,prior,42,5,12,7.0
2798579,160382,prior,9,4,15,9.0
3114773,25706,prior,28,1,9,12.0
63164,4072,prior,3,1,10,5.0
2037450,192886,prior,29,1,14,9.0
619423,47165,prior,1,3,15,
1627135,54979,prior,56,3,20,4.0
2103641,84895,prior,29,1,14,8.0
557336,53478,prior,4,6,10,4.0
2768298,172326,prior,17,2,22,2.0
2600089,52949,prior,3,6,9,2.0
647346,71235,prior,8,2,9,14.0
1463888,202731,prior,3,5,7,13.0
2969701,203735,prior,49,0,13,5.0
463893,39641,prior,1,4,9,
2111232,195442,prior,10,4,18,12.0
2707979,131737,prior,5,6,7,9.0
1176604,193014,prior,8,3,18,4.0
1930563,197161,prior,11,5,11,5.0
642702,160964,prior,33,2,14,3.0
2317814,30250,prior,2,5,22,7.0
145731,146823,prior,2,2,7,11.0
1709490,22842,prior,4,0,10,3.0
3104529,94576,prior,31,1,16,5.0
3258542,156585,prior,2,2,13,0.0
3344410,101737,prior,9,1,18,3.0
2654539,77526,prior,3,5,14,30.0
1795711,96234,prior,2,2,11,14.0
325704,201038,prior,65,4,14,2.0
1897594,67642,prior,7,3,15,7.0
2494860,72973,prior,15,3,14,6.0
448158,180015,prior,2,0,11,15.0
759381,126311,prior,1,6,7,
2190046,157882,prior,4,0,10,30.0
264154,115396,prior,9,4,13,9.0
937541,82182,prior,34,1,11,2.0
1762041,183139,prior,35,6,17,1.0
2446397,34190,prior,1,4,16,
1252684,3787,prior,11,4,10,5.0
3184960,159819,prior,3,6,16,7.0
2908025,46961,prior,11,4,12,2.0
2845111,128683,prior,48,5,10,0.0
808555,125279,prior,6,0,15,9.0
1916284,17493,prior,18,3,12,5.0
1827758,32966,train,5,2,20,1.0
1668239,60993,prior,6,0,10,16.0
2527103,155698,prior,10,1,18,8.0
188531,178947,prior,69,0,9,0.0
2639651,90505,prior,17,3,16,12.0
1071041,132077,prior,2,3,11,8.0
2236805,98630,prior,5,4,9,6.0
3188691,152211,prior,19,1,10,20.0
190699,124234,prior,3,2,6,20.0
985945,19739,prior,29,2,11,10.0
3377663,135480,prior,11,5,12,15.0
2491541,74642,prior,23,2,11,2.0
90663,144133,prior,4,2,10,7.0
1104447,96719,prior,3,4,17,21.0
2162145,125421,prior,40,0,13,15.0
3210139,204080,prior,31,6,12,5.0
203114,87004,test,11,2,20,30.0
1717861,180470,prior,34,3,13,8.0
2157882,67150,prior,49,2,16,1.0
3289568,10226,prior,3,5,2,9.0
2474637,134564,train,6,6,9,28.0
857535,74361,prior,6,3,18,14.0
1897085,102915,prior,40,5,11,5.0
435339,143948,prior,13,6,19,4.0
1878851,9331,prior,12,6,13,7.0
1061227,49894,prior,5,5,20,6.0
2536327,116796,prior,9,6,18,9.0
1146992,203962,prior,6,0,12,30.0
3247749,9786,prior,30,6,15,7.0
2287131,148377,prior,13,4,18,3.0
1835655,180560,prior,60,3,17,5.0
979915,131487,prior,1,4,6,
165071,39176,prior,73,1,14,2.0
1986549,43325,prior,4,1,12,12.0
2463962,205489,prior,18,4,15,4.0
2555989,62336,prior,8,3,18,9.0
938252,100333,prior,26,5,14,3.0
3197817,115117,prior,36,3,14,1.0
985349,148164,prior,4,4,6,6.0
1007826,14210,prior,20,2,10,9.0
465087,43408,prior,10,5,11,1.0
1584033,15660,prior,5,6,23,17.0
2174491,67739,prior,2,0,13,27.0
312696,122902,prior,15,1,14,8.0
2480752,33140,prior,3,3,12,21.0
1929325,134139,prior,18,5,12,30.0
2503917,89916,prior,3,0,12,28.0
2093389,106989,prior,4,1,17,29.0
2463703,105446,train,4,0,12,20.0
1972731,118335,prior,84,1,11,7.0
3201100,28867,prior,7,2,14,10.0
3135754,144942,prior,32,0,15,11.0
1350898,121680,prior,5,3,11,30.0
3219146,172272,prior,9,5,5,6.0
2023146,154162,prior,9,5,9,0.0
790230,157658,prior,16,3,8,10.0
2850766,87413,test,8,4,18,26.0
715456,63472,prior,11,1,14,2.0
2269453,174683,prior,10,5,17,3.0
31787,157226,prior,32,6,20,7.0
268690,120270,prior,16,2,20,2.0
1010614,205705,prior,2,0,11,30.0
1509863,55048,prior,5,1,13,26.0
2059875,164678,prior,28,2,18,4.0
102610,197830,prior,14,1,11,18.0
114568,76106,prior,33,1,20,3.0
2887899,53943,prior,2,5,8,17.0
2593541,89665,prior,10,1,12,12.0
2196590,199999,prior,65,3,7,3.0
3402415,77312,prior,1,2,11,
2015894,89431,prior,15,1,15,1.0
2413994,146985,train,11,3,15,5.0
1015631,22175,prior,15,0,13,6.0
114780,96623,prior,21,4,10,11.0
431746,201992,prior,13,2,16,22.0
3135828,156768,prior,51,2,15,2.0
2748886,163863,prior,43,1,12,4.0
2123737,74870,train,34,4,7,4.0
2445843,72564,prior,2,4,23,7.0
133986,143613,prior,3,0,8,5.0
88862,110869,prior,25,1,9,7.0
1700890,163050,prior,28,1,19,11.0
2433175,59108,prior,7,6,13,19.0
992014,172936,prior,13,2,12,5.0
686251,199404,prior,2,0,19,7.0
379736,106540,prior,29,0,17,6.0
2901224,179915,test,8,0,15,30.0
2339649,118944,prior,7,0,15,13.0
1741329,180038,prior,11,2,14,5.0
1114530,105580,prior,6,0,11,7.0
3353201,7412,prior,7,2,13,8.0
374760,128872,prior,8,2,17,7.0
3119976,175589,prior,20,1,16,7.0
2115226,136740,prior,9,3,16,6.0
2812939,29869,prior,15,5,12,10.0
2427445,58685,prior,10,5,13,10.0
2413353,32267,prior,44,0,11,5.0
3401969,194423,prior,1,0,23,
1195814,66888,prior,6,0,15,4.0
2392785,52992,prior,14,0,13,9.0
1044853,54865,prior,1,1,21,
3404990,1389,prior,3,2,13,20.0
2082103,6896,prior,5,1,18,12.0
2858726,134562,prior,4,1,17,30.0
1194553,1277,prior,1,0,14,
2858392,68067,prior,65,0,4,2.0
2627599,170316,prior,2,6,16,6.0
790188,7033,test,16,1,15,17.0
2649639,9303,prior,25,0,15,2.0
2120373,183651,prior,33,0,20,1.0
2412957,121645,prior,12,1,10,11.0
334147,166369,prior,5,1,7,7.0
335400,125707,prior,2,4,10,30.0
1222014,102357,prior,18,1,14,8.0
1532505,42181,prior,12,4,16,30.0
2790236,130576,prior,25,0,20,9.0
2518594,173092,prior,19,2,15,4.0
3067759,121082,prior,36,2,12,8.0
2534079,163342,prior,3,2,12,9.0
2342048,100792,prior,8,5,17,15.0
3154061,180280,prior,2,6,8,5.0
1734343,67657,prior,10,4,12,9.0
2388741,45254,prior,20,1,0,8.0
340352,58519,prior,5,4,10,6.0
261716,155676,prior,31,0,13,3.0
538264,146581,prior,16,6,9,12.0
1011680,72807,prior,8,0,9,30.0
3396135,112640,prior,2,1,13,30.0
1984435,768,prior,11,1,11,8.0
1738685,121109,prior,30,4,20,4.0
2607268,100909,prior,6,0,20,19.0
2430010,32538,prior,4,0,20,30.0
3318064,172434,prior,41,1,9,7.0
3366841,201867,prior,19,0,8,9.0
2231765,69597,prior,12,0,11,4.0
1785838,185948,train,5,4,19,30.0
304325,88705,prior,4,0,15,30.0
2244207,153197,prior,9,0,11,26.0
2661340,72757,prior,1,5,13,
1710737,158333,prior,9,0,15,30.0
2174838,204525,prior,6,5,7,5.0
1084450,47970,prior,7,3,12,30.0
2810756,131972,prior,6,1,22,30.0
1442151,156775,prior,12,5,10,3.0
1256431,35035,prior,4,0,19,7.0
2991616,55949,prior,10,6,15,27.0
2929026,193317,prior,6,1,16,10.0
2447426,28838,prior,11,3,16,12.0
1562639,3729,prior,10,4,16,6.0
2155332,41567,prior,6,2,17,10.0
2010388,130950,prior,4,6,21,15.0
2701173,12465,test,8,4,16,4.0
1924133,198571,prior,13,1,13,7.0
2824541,66294,prior,10,0,7,13.0
1537783,124963,prior,2,2,10,7.0
953129,170346,prior,10,2,16,9.0
1983217,160092,prior,19,0,15,7.0
3199618,45498,prior,11,6,13,6.0
2256376,3394,prior,28,1,8,5.0
1188636,176984,prior,7,6,16,30.0
2767669,56861,prior,3,1,13,30.0
3254495,158132,prior,3,5,9,3.0
2881956,32065,prior,1,5,12,
77531,172238,prior,4,2,14,16.0
1450408,51141,prior,37,2,11,1.0
176089,46876,prior,6,6,11,6.0
916725,19780,prior,8,2,18,7.0
49604,84144,prior,12,2,22,6.0
1171539,109411,prior,11,5,15,11.0
45955,117170,prior,13,1,8,5.0
1455533,84272,prior,11,5,9,17.0
848215,29499,prior,2,6,13,2.0
26729,191279,prior,4,6,12,7.0
810537,152095,prior,1,4,19,
1353715,45129,prior,10,0,16,4.0
2350087,51148,prior,8,5,7,13.0
668840,18095,prior,3,3,18,18.0
3090917,149339,prior,6,1,18,6.0
52890,171841,prior,26,6,21,3.0
101619,130826,prior,6,1,10,8.0
1460611,58190,prior,8,2,11,8.0
222635,185650,prior,35,1,10,13.0
1693181,119857,prior,11,6,10,6.0
3361210,19031,prior,42,0,15,2.0
3208547,55935,prior,97,0,8,1.0
2378605,133314,prior,6,0,12,6.0
1552139,133707,prior,4,5,12,7.0
3102331,192409,prior,5,1,17,12.0
1166759,82931,prior,9,3,18,10.0
3214237,81825,prior,1,1,17,
1809439,61114,prior,14,3,7,23.0
1080705,90693,prior,2,6,17,7.0
789389,4368,prior,44,1,9,3.0
305253,47225,prior,24,6,10,6.0
1524322,126365,prior,3,6,16,6.0
721310,88195,prior,5,1,17,5.0
1160849,152666,prior,10,3,22,30.0
1509746,98585,prior,3,4,15,25.0
107760,168257,prior,12,4,15,8.0
2188141,199647,prior,24,2,18,0.0
575949,112736,prior,12,4,11,4.0
3208773,82224,prior,25,1,9,22.0
2986468,22402,prior,8,1,20,9.0
1708316,125129,prior,18,2,11,5.0
1167851,138537,prior,5,1,11,4.0
2001262,168683,prior,6,5,13,30.0
388728,102574,prior,2,0,5,13.0
856662,186625,prior,5,5,11,12.0
739173,171419,prior,23,0,13,15.0
362921,115396,prior,42,6,20,16.0
2197497,174521,prior,15,1,12,3.0
3399922,173907,prior,10,3,10,13.0
3179041,63777,prior,12,1,16,1.0
245606,87668,prior,2,0,14,11.0
2060488,39566,prior,24,0,10,13.0
1989602,23296,prior,23,4,18,4.0
1333958,126869,prior,6,1,9,7.0
2017717,125999,prior,4,0,18,15.0
1358885,121588,prior,7,5,13,5.0
2261211,55177,prior,49,4,13,10.0
942866,100269,prior,2,6,17,0.0
3420211,108546,prior,16,0,17,1.0
2525551,138548,prior,5,4,15,30.0
1011514,165027,prior,8,1,11,8.0
1880479,101956,prior,7,0,19,14.0
1720099,182149,prior,8,5,11,15.0
3418369,181935,prior,1,0,13,
1517029,158722,prior,20,3,17,2.0
1306502,41035,prior,4,4,17,9.0
1862389,61709,prior,9,4,15,16.0
276436,61652,prior,22,4,20,7.0
1996898,103020,prior,20,5,14,8.0
3209433,195292,prior,45,4,10,4.0
1778415,56825,prior,59,2,10,6.0
279516,168912,prior,2,2,19,22.0
1769263,96145,prior,4,3,9,20.0
1610186,188331,prior,4,6,9,14.0
149245,205438,prior,3,5,16,13.0
427066,108940,prior,16,6,7,8.0
1091063,203803,prior,7,0,11,3.0
2017528,189766,prior,11,3,17,1.0
3042755,109929,prior,31,1,16,8.0
504852,85738,prior,10,6,11,22.0
1534702,175041,prior,10,6,12,9.0
515966,69480,prior,42,5,18,10.0
2292338,95236,prior,30,0,19,5.0
267833,199688,prior,49,5,22,8.0
1191258,2591,prior,15,1,7,7.0
2927281,52890,prior,26,5,15,13.0
2771403,131929,prior,14,1,9,14.0
133567,185720,prior,18,1,19,6.0
2292236,173239,prior,4,3,16,21.0
1417455,17613,prior,3,0,18,14.0
3226608,5224,prior,13,2,18,17.0
2481083,56630,prior,37,1,10,8.0
2100632,30361,prior,15,0,10,13.0
3218955,63436,prior,7,4,22,30.0
2926453,42790,prior,2,4,15,30.0
2344954,116745,prior,48,5,18,6.0
607959,185241,prior,13,4,13,7.0
1590379,23764,prior,51,0,21,2.0
1096511,2880,test,17,3,11,1.0
271464,77956,prior,84,1,16,7.0
3026669,22989,prior,32,5,6,10.0
1210944,94835,prior,18,1,9,30.0
556319,148052,prior,23,6,1,9.0
1124041,143442,train,17,4,10,4.0
2536661,109286,prior,8,5,16,30.0
3407310,52482,prior,5,1,19,17.0
675297,42801,prior,17,2,12,28.0
109763,178095,prior,10,6,13,30.0
382531,12502,prior,4,1,14,11.0
1235138,9196,prior,3,4,13,3.0
517950,122043,prior,10,6,10,15.0
583639,41415,prior,33,1,14,30.0
931095,137008,prior,14,3,17,8.0
2961591,109496,prior,23,2,21,27.0
1839400,49096,prior,27,6,8,8.0
2898495,134630,prior,5,6,15,12.0
1036300,39176,prior,45,5,7,3.0
1969833,32327,prior,3,2,3,8.0
818652,203368,prior,3,3,0,19.0
3025869,184323,prior,6,5,19,9.0
1307846,102334,prior,24,4,15,15.0
2154530,35490,prior,38,0,12,7.0
481353,49011,prior,25,5,11,7.0
2364334,112762,prior,2,2,11,15.0
1786102,73472,prior,5,3,16,7.0
231652,56674,prior,18,2,12,4.0
1667701,153056,prior,11,1,10,14.0
807395,13078,test,7,1,11,10.0
2750938,109603,prior,15,2,17,15.0
1604087,203530,prior,6,1,9,5.0
1745630,62971,prior,12,4,15,6.0
38975,162262,prior,11,0,11,30.0
866326,68549,prior,6,0,17,12.0
2081710,168976,prior,11,3,13,12.0
2050435,129710,prior,10,0,13,3.0
15688,177827,prior,72,4,11,12.0
17038,87672,prior,23,4,14,11.0
994152,144203,prior,9,1,9,14.0
269659,142199,prior,4,1,15,3.0
2887713,105357,prior,12,5,19,4.0
315678,51069,prior,8,3,8,8.0
518463,204,prior,54,6,14,6.0
2992317,187825,prior,28,6,18,2.0
885896,15315,prior,3,0,9,28.0
364208,66607,prior,22,4,15,0.0
2775158,126596,prior,47,3,15,5.0
1555978,190800,prior,32,3,13,12.0
1246732,59432,prior,3,5,12,30.0
2545287,155501,prior,25,0,12,4.0
1117114,158148,prior,7,0,18,5.0
279216,154318,prior,5,0,11,7.0
2484142,47822,prior,2,5,14,18.0
2724432,36752,prior,4,0,9,7.0
886541,18225,prior,60,2,9,4.0
151626,149370,prior,15,4,7,7.0
3413622,15036,prior,12,3,13,9.0
736276,9679,prior,7,0,22,8.0
2418765,185128,prior,57,3,8,4.0
1949754,88513,prior,46,4,11,8.0
1415543,135199,prior,20,0,16,12.0
1708132,84376,prior,18,1,19,5.0
2255625,106116,prior,4,1,13,7.0
616292,28238,prior,70,4,10,0.0
2396036,46096,prior,2,6,13,16.0
1894115,110739,prior,4,1,13,4.0
3259235,161343,prior,41,1,22,1.0
281142,29171,prior,5,0,7,9.0
1790316,73427,test,25,0,7,17.0
1495355,1122,prior,13,5,17,30.0
3235729,29534,prior,7,3,14,10.0
2742082,158482,prior,12,4,9,4.0
1928218,79959,prior,14,4,14,3.0
493957,137081,prior,20,2,14,6.0
3368059,5330,prior,35,3,13,4.0
479788,174947,prior,40,5,18,1.0
1002416,14418,prior,11,2,22,5.0
78820,10512,prior,12,4,13,5.0
143674,38399,prior,33,3,16,0.0
2629515,129379,prior,10,2,11,9.0
77981,98881,prior,26,6,15,21.0
3342441,82610,prior,2,5,13,30.0
2350337,186160,prior,3,3,9,14.0
1226331,113679,prior,44,4,8,3.0
967564,2505,prior,19,4,17,6.0
906987,13059,prior,10,3,14,12.0
690587,75498,prior,5,3,16,26.0
2991813,30479,prior,34,1,7,7.0
2669855,67644,prior,12,0,8,8.0
3221850,148472,prior,26,2,20,3.0
1874438,150444,prior,3,6,19,15.0
3125186,17730,prior,5,3,12,30.0
2428507,85190,prior,2,4,8,8.0
870239,181783,prior,1,0,23,
2126369,108314,prior,19,6,12,13.0
523329,98419,prior,5,1,15,4.0
1021069,35254,prior,1,5,10,
126762,175120,prior,11,0,13,4.0
2111741,184017,prior,17,1,10,8.0
1842906,168560,prior,30,0,11,8.0
3037302,5821,prior,1,4,18,
877799,100725,prior,1,6,10,
1628829,26012,prior,2,4,5,30.0
2768128,66268,prior,3,3,9,0.0
2041804,203017,prior,18,4,14,4.0
617417,6801,prior,55,5,17,3.0
3172386,106487,prior,1,5,16,
191522,143185,prior,11,2,4,4.0
3374773,128130,prior,7,1,15,30.0
313759,1197,prior,3,0,13,21.0
655456,182194,prior,17,6,12,5.0
991701,55360,prior,14,2,20,9.0
1082922,157725,prior,5,4,18,3.0
3323230,134075,prior,4,4,14,20.0
1222846,187712,train,13,2,17,28.0
2149977,81583,prior,8,1,13,7.0
837917,102863,prior,42,3,18,3.0
1082378,184156,prior,6,2,6,4.0
535241,46705,prior,30,1,14,5.0
2958812,96454,train,5,0,18,30.0
1613452,85124,prior,49,5,12,3.0
2083572,112309,prior,4,5,18,21.0
2872943,180710,prior,3,5,18,6.0
1967750,34585,prior,2,5,11,30.0
1719309,32764,prior,4,6,11,3.0
2023881,174043,prior,4,1,15,8.0
2714873,101910,prior,8,5,15,6.0
3065025,96533,prior,29,1,11,3.0
1529486,194723,prior,1,3,16,
1563452,89405,train,5,0,18,2.0
1049248,185087,prior,4,4,11,30.0
2974818,173161,prior,4,5,14,5.0
1803841,111996,prior,1,6,22,
3226077,125829,prior,17,2,12,14.0
2492334,87727,prior,3,0,13,13.0
928033,22707,prior,5,6,9,9.0
2652446,188389,prior,15,6,14,3.0
1300306,149037,prior,15,3,12,5.0
2943685,22130,prior,11,1,16,30.0
2494271,179974,prior,1,0,16,
1013890,74933,prior,25,3,13,7.0
679237,151371,prior,37,2,11,7.0
3086608,67594,prior,4,5,12,16.0
967447,72881,train,8,0,15,12.0
1463606,67035,prior,45,1,9,3.0
1733571,24439,prior,22,3,18,11.0
443918,33101,prior,5,0,1,30.0
163052,105018,prior,15,2,17,0.0
2274847,77549,prior,25,3,19,10.0
612240,131989,prior,11,1,16,3.0
901415,2057,train,36,0,20,6.0
1766673,132363,prior,29,5,13,2.0
1344406,148336,prior,50,3,15,1.0
1282903,52264,prior,34,2,17,8.0
3067520,22499,prior,2,5,9,5.0
1504410,42385,test,16,3,20,5.0
1794721,99818,prior,3,0,12,6.0
514360,171511,prior,22,6,16,5.0
1885235,23344,prior,6,0,10,6.0
3354180,49409,prior,6,5,12,5.0
2171763,1191,prior,43,5,12,14.0
2991614,136558,prior,89,5,9,1.0
870070,165422,prior,6,4,13,7.0
2435285,134097,prior,7,2,8,15.0
819606,161609,prior,22,1,5,29.0
2299799,156400,prior,6,4,12,0.0
542976,74315,prior,57,0,20,6.0
1425411,183755,prior,11,6,11,12.0
933307,61101,prior,5,0,17,6.0
3102450,33367,prior,5,0,14,24.0
2112951,165684,prior,44,4,5,4.0
1538953,43467,prior,42,3,23,2.0
520497,5238,prior,7,3,9,7.0
3159720,146770,prior,27,4,21,4.0
753982,129379,test,19,0,14,27.0
628789,167384,prior,1,6,12,
312133,151131,prior,8,5,15,7.0
3061607,22986,prior,7,6,13,0.0
1151629,24432,prior,5,2,19,15.0
1202836,106526,prior,39,3,8,15.0
2486437,32095,prior,16,5,12,14.0
570053,139706,prior,12,6,19,16.0
286006,180799,prior,2,0,12,30.0
2301235,75090,prior,23,5,18,3.0
2845305,105704,prior,5,5,18,7.0
512146,148852,prior,13,6,15,2.0
900733,203050,prior,60,2,15,1.0
234634,93556,prior,5,4,7,30.0
2198028,132184,prior,1,3,21,
2505371,99323,prior,1,2,14,
87716,117748,prior,3,2,7,30.0
2100215,144601,prior,2,1,17,8.0
145308,126589,train,6,4,13,30.0
2409755,127731,prior,16,3,18,1.0
2253559,27815,prior,1,6,19,
1237004,82545,prior,59,0,18,2.0
2931794,76952,prior,3,1,9,10.0
172780,174475,prior,21,2,19,10.0
2504235,38770,prior,23,0,11,6.0
620365,53597,prior,7,0,10,7.0
2791408,106035,train,5,1,13,4.0
3017551,186256,prior,18,4,23,5.0
2362333,192430,prior,2,4,16,4.0
743586,63466,prior,14,0,15,8.0
1934143,137448,prior,34,3,9,5.0
1041293,17163,prior,32,4,13,4.0
1721444,80006,prior,41,0,10,9.0
3352539,124709,prior,14,3,8,13.0
895039,71473,prior,35,5,16,4.0
2122512,176068,prior,9,6,13,30.0
132659,172938,train,4,0,13,5.0
344966,6029,prior,5,1,13,20.0
552821,108672,prior,10,1,13,7.0
2322207,188873,prior,2,4,23,29.0
130114,101418,prior,11,6,10,5.0
2406041,189625,prior,15,5,11,8.0
2290148,120741,prior,6,0,14,30.0
3037552,103506,prior,13,4,15,20.0
802796,201392,prior,1,4,16,
67294,190847,prior,33,2,8,5.0
2009770,137909,prior,35,1,9,6.0
2578830,183479,prior,4,0,9,21.0
1992603,11872,prior,10,0,15,7.0
2570951,94794,prior,44,2,15,8.0
209460,95172,prior,1,5,16,
800906,16712,prior,54,1,10,8.0
590811,102886,prior,7,6,14,14.0
3207728,22308,prior,63,0,10,4.0
1931908,16163,prior,16,4,8,5.0
1558830,138041,prior,12,0,13,7.0
2659809,4687,prior,2,1,12,30.0
2547745,50528,prior,8,1,8,6.0
1070487,146814,prior,2,6,18,9.0
1353757,165458,prior,10,6,12,9.0
1005191,599,prior,30,1,13,13.0
2664712,138539,prior,4,5,16,18.0
2937701,60785,prior,8,2,7,8.0
3120358,126728,prior,34,0,10,3.0
2046184,33915,prior,9,5,16,6.0
2851815,147441,prior,21,0,9,25.0
1228326,91630,prior,21,1,14,7.0
1004438,107703,prior,5,6,15,14.0
672741,1406,prior,11,4,14,3.0
534660,31842,prior,3,5,17,12.0
999839,83074,prior,20,0,22,21.0
1136846,1204,prior,1,6,16,
847122,206188,prior,7,3,9,22.0
2825939,180143,prior,6,1,12,25.0
1106,69483,prior,54,6,17,2.0
1684334,193277,prior,2,6,13,13.0
3120823,75109,prior,3,2,9,9.0
1590226,120960,prior,9,3,22,30.0
3073550,64111,prior,8,0,14,28.0
3130718,104011,prior,30,0,9,3.0
189138,171196,prior,31,2,17,3.0
388830,96767,prior,18,1,11,8.0
2027957,175135,prior,2,5,13,18.0
1984094,5071,prior,17,5,18,6.0
787916,9312,train,8,6,13,14.0
818000,187902,prior,3,1,9,30.0
3344546,193360,prior,25,2,17,4.0
1078183,3514,prior,84,1,9,0.0
346037,185551,prior,6,0,14,4.0
2753174,74726,prior,2,5,17,14.0
2630352,28204,prior,7,3,9,13.0
829263,156142,prior,49,2,12,6.0
877318,12014,prior,4,2,9,19.0
2700407,19479,prior,1,5,0,
366645,159386,prior,44,0,10,6.0
752742,116187,prior,26,3,16,10.0
2072904,198121,prior,1,3,15,
2160139,42741,prior,29,5,15,30.0
2822540,124070,prior,6,4,15,6.0
1179243,73228,prior,2,5,11,30.0
1535274,97788,prior,1,6,19,
1503743,175742,prior,17,1,8,4.0
2698139,107327,prior,66,5,13,0.0
2830035,31943,prior,11,4,9,5.0
3106168,41789,prior,36,0,11,8.0
1811220,164904,prior,11,3,10,14.0
1939018,63114,prior,9,1,14,7.0
2972302,15444,prior,4,4,20,30.0
1642802,65024,prior,27,0,11,7.0
2341350,103595,prior,3,6,17,20.0
427637,76547,prior,21,0,13,0.0
565113,185983,prior,2,0,21,13.0
3219324,195391,prior,9,5,16,13.0
159223,124552,prior,13,0,10,14.0
3385275,178281,prior,48,2,18,6.0
522596,86566,test,19,5,22,23.0
746581,127986,prior,2,4,11,21.0
54257,150939,prior,48,1,10,15.0
3189169,29543,prior,51,5,10,3.0
2700732,70125,prior,12,0,13,18.0
109231,119465,prior,5,0,14,1.0
1540988,84121,prior,6,6,10,30.0
3409208,30816,prior,6,1,10,16.0
2846465,133434,prior,8,3,15,19.0
1238773,155579,test,23,0,8,30.0
131282,73852,prior,1,2,13,
1839942,28859,prior,1,1,16,
929922,1737,prior,4,2,17,21.0
1050078,106436,prior,40,1,13,15.0
684292,21068,prior,29,5,8,7.0
1836723,66169,test,9,0,14,21.0
2277031,142418,prior,12,2,23,1.0
3376004,93725,prior,21,0,12,9.0
3225851,13610,train,5,4,12,30.0
2903474,72474,train,13,6,14,30.0
1666590,13924,prior,11,6,12,10.0
2517182,43314,prior,2,3,20,15.0
1267100,193522,prior,10,3,9,12.0
2051266,179837,prior,63,2,15,4.0
476856,94449,prior,4,5,9,30.0
2363595,96309,prior,5,5,5,24.0
824515,55666,prior,2,3,15,19.0
1140070,199995,prior,11,1,14,30.0
643950,85635,prior,25,0,14,5.0
968274,143153,prior,12,0,18,9.0
