order_id,product_id,add_to_cart_order,reordered
2942306,11520,6,1
2504909,22585,6,1
2391787,13070,8,1
656736,26165,15,0
931760,36127,1,1
738434,8193,2,1
1648350,28849,1,0
1783251,29594,6,1
2467349,35072,19,0
671207,14947,4,1
2944388,33572,2,0
1556959,21137,3,1
1956575,48795,4,1
2450643,884,6,0
89685,26767,5,0
2229917,24852,5,1
3276315,9839,9,1
593321,13834,10,0
2457120,28849,6,1
2099462,1940,4,1
1359319,16568,2,0
314288,14862,4,1
2817554,7175,3,0
1817960,13549,30,1
1217916,34233,13,0
2026085,47141,1,1
1518745,19173,2,1
1454656,28123,7,1
1768208,25653,7,1
316447,19660,2,0
2846735,38622,4,0
1024458,13351,2,1
2980493,48559,7,0
564719,45066,7,1
239011,5785,2,1
1657188,13076,25,1
2159538,38662,10,0
1516033,6873,8,0
2754948,48171,11,1
364131,5184,2,0
2431889,45279,5,1
1328433,1463,10,0
2284531,47804,30,1
2003151,3800,2,1
1470219,47766,4,0
1653535,10070,2,1
2805911,47209,8,1
2344749,19057,8,1
2353254,39988,25,0
3012602,22362,4,1
1896514,43739,1,1
1875021,28199,22,0
1818163,24852,7,1
1773276,46804,2,0
2568899,44632,6,1
2104284,19706,1,1
1951393,23088,2,0
2592040,32387,35,0
1544818,27790,11,0
2124738,22367,10,0
1584921,41544,4,1
2050519,31678,6,0
2033201,2120,3,0
3400656,20153,19,1
3356604,19057,1,1
1795920,7693,12,1
2102092,25,24,0
2996154,343,17,0
1488218,25931,11,1
40756,9689,6,1
347494,37121,5,0
2583749,44051,13,0
487434,13984,6,0
2891698,18337,6,1
2588636,48679,6,1
1357099,13740,13,1
2934493,40427,14,0
424515,25407,16,1
3245675,9076,18,0
175235,21841,4,1
3119013,28220,6,0
2331111,25640,7,1
254031,47209,1,0
1847248,16965,9,0
1218236,7014,10,1
1300578,33198,2,0
654548,40198,17,0
111999,20876,17,1
1269836,44661,6,1
448365,13851,16,1
429580,16797,4,0
1536791,41844,12,0
3046995,31869,18,0
2946415,36929,5,1
261772,196,1,1
2367883,2314,1,1
1552819,19057,4,1
1954346,12312,12,0
2499454,36885,3,1
930045,18994,1,0
2547821,47209,5,1
1969579,17526,2,1
1719593,47265,5,1
3117046,17284,12,0
2763831,33000,4,0
3340507,33214,19,0
2217966,42533,12,1
526833,7898,1,0
716979,18721,16,1
330040,44133,8,0
1338110,26209,5,1
3081469,39620,8,0
2944743,42701,14,0
1851952,22935,14,0
2050929,33754,18,0
2074281,47766,4,1
2999204,12456,2,1
850387,19816,29,1
2439884,37053,14,0
13916,7963,3,1
1319159,49585,1,0
3304568,17256,20,0
3226299,32141,2,1
779526,44042,4,1
749246,18232,9,1
809951,22825,3,1
1102435,1376,18,0
239479,6489,9,1
2107375,15261,2,0
382411,40199,2,0
1149047,43768,5,0
169687,40878,3,1
343209,11865,5,0
1487279,46064,13,0
1109246,12011,11,0
3317709,44120,10,0
409192,44632,3,1
2224673,27966,8,1
727624,36011,1,1
1411615,43744,2,1
2770874,45646,26,1
3274138,29662,9,0
1030505,24852,1,1
1338465,32691,1,0
682330,40490,7,1
2700612,40905,8,0
1819918,42356,9,0
124220,16953,5,1
417400,22474,2,1
802536,9348,2,1
1930257,15040,8,0
1765806,4663,1,1
133480,47766,3,1
1691675,40586,5,1
2522667,27714,6,0
3234826,41665,17,1
3015231,39363,4,0
2159821,24954,6,0
620162,29371,6,0
2152037,30036,2,0
3017019,10823,4,0
86590,25072,4,1
915585,27156,13,0
62479,28593,2,1
514023,9076,3,1
3226892,44632,5,0
1789418,9839,3,1
2051131,28199,25,0
2969686,16703,9,0
154826,26093,7,1
11464,23291,12,0
223618,2309,13,1
2993299,45906,1,1
602017,48745,7,1
209285,27845,8,1
1903761,4942,22,0
2707074,24232,10,1
2568682,3849,14,0
2320085,44116,3,1
753130,19057,2,1
538328,432,5,1
247877,28140,3,1
108020,46802,17,1
1359140,2132,7,1
3052598,19457,12,1
1038796,3952,3,1
1800701,25824,21,1
2337709,23586,3,1
1278238,38164,1,1
2278162,19816,5,0
1012555,27323,15,0
1958850,15902,4,1
3104938,47766,11,1
3318244,8518,24,0
2364956,11520,16,0
1302918,45603,3,1
1389286,21288,43,1
191468,21616,7,0
1850862,14084,17,1
3058474,37029,4,1
1429249,18465,13,1
2284255,2272,3,1
2100161,27086,2,1
2494426,37673,39,0
2956527,2753,6,0
1359847,13176,14,1
115949,8204,6,1
791628,24561,2,0
587608,32537,9,1
2728826,21873,10,0
2163145,13176,1,1
915708,21288,7,1
1305115,31847,4,0
713308,41565,4,1
1874218,16291,6,1
2760441,35221,6,1
904340,19478,4,1
1851736,43772,6,1
870097,15872,1,1
1784668,24852,1,1
462821,10305,4,1
1980029,49241,33,0
2677399,26940,32,0
316719,19250,27,0
3042149,6489,11,1
158382,18027,13,1
2497616,13083,7,0
3023020,42625,18,0
1639280,37687,2,1
2169433,33942,9,1
2406714,42265,8,1
3395942,5652,7,0
2622386,33050,11,0
2169398,37766,7,1
901634,46394,8,1
3096932,31343,17,1
2816402,12258,4,1
878416,18606,5,1
1921116,24376,4,0
3249858,18641,5,1
3037155,23029,4,1
2321355,19160,16,0
146974,34557,5,1
1814265,5912,6,0
2112777,24964,1,1
1854368,35986,5,1
2268186,41272,22,1
1377956,14502,4,1
705900,6750,7,0
1845993,9203,5,1
1618032,33756,33,0
3398464,19660,3,1
2894570,35163,13,0
1196545,8670,6,0
3271732,5876,9,0
486774,15945,16,0
2661595,28842,6,0
2104224,39475,10,1
693854,22825,1,0
1430309,43435,1,1
3235931,26940,13,1
2331365,9477,2,1
1794542,3874,15,0
1983085,27845,6,1
2904134,40706,13,1
67408,33651,11,0
161508,45200,12,1
1814523,16349,1,0
1816082,44359,12,0
1725486,13176,2,1
2180927,18243,4,1
2269164,6238,9,1
3386354,27845,7,1
1258308,39561,9,0
965594,43961,10,1
3092284,31766,7,0
1234568,25225,14,1
3182829,34243,8,0
872988,28918,1,0
3258271,13500,4,0
2053477,39928,20,1
1211438,7781,6,1
2082154,2962,4,1
284077,44548,1,1
511928,9492,7,0
1061625,24024,3,0
1063072,41787,13,1
1689455,23537,14,1
840665,4210,4,0
293412,27509,20,0
755978,45842,1,0
845030,12480,15,1
1857158,49007,4,0
757389,23719,4,0
1388820,49683,7,1
3083147,2107,7,1
3074589,38465,27,1
80261,47570,20,0
735183,16797,5,1
3046174,27920,26,0
1487050,4091,9,0
158984,20520,5,0
2469289,27392,9,1
289900,36170,37,1
1559426,36685,5,1
2729288,22309,20,0
593292,33682,20,1
883142,31263,2,0
2705182,19097,2,1
1959049,6705,30,1
1526650,28553,10,0
6284,28842,2,1
29961,7657,2,0
1319462,45066,7,1
2979724,30305,6,0
171503,21019,12,1
527267,13176,1,1
3334656,36976,11,1
468914,20734,15,1
2596517,21616,6,1
889650,11777,16,1
352533,35221,2,1
2062017,18288,4,0
955317,10235,3,1
1447955,31981,3,1
2985703,49215,6,1
3277535,41289,23,0
2111825,45578,5,1
2243319,22935,20,1
1179293,4605,3,1
1237787,14872,36,0
1166326,26386,1,1
1001524,8777,3,1
3205438,39993,14,0
1698578,15780,9,1
2082329,260,5,0
816923,21841,21,0
3188722,28199,27,0
2125655,14574,26,0
1817823,32864,5,1
2666944,38164,19,1
2951488,1041,22,1
655466,42333,8,0
541702,41220,9,1
520399,28601,14,0
763159,43154,4,1
3295815,1025,3,0
2865240,27845,5,1
436583,38562,3,1
3142669,41991,13,0
1524133,33000,3,0
1740586,40518,1,0
1735508,30233,1,1
2721897,8277,11,1
1187916,17650,13,0
3059186,41055,13,0
2302766,14233,3,1
251304,27845,1,1
2691944,5794,1,0
1528978,9839,5,0
88608,10749,13,0
419746,1782,20,0
321409,22959,5,1
2991281,38985,11,0
1271020,20114,1,1
676596,19845,10,1
2116152,36070,7,1
1925986,46664,3,0
143669,19057,2,0
714266,43739,2,1
2343661,35883,33,1
1745943,17016,4,1
3202292,25340,11,1
2766760,22228,5,1
2360602,45264,12,1
1532708,15290,3,0
2549075,42936,11,0
841910,21709,8,1
678856,7647,11,0
1055445,34056,10,0
959673,7500,1,1
2368566,6141,25,0
676288,20609,5,1
1203678,21903,10,1
1297221,26118,4,0
3123041,13176,4,1
2978046,13609,8,0
3309310,17468,14,1
2215659,18587,24,0
105752,12312,3,0
1347244,13116,2,0
1358491,41950,22,1
1078295,17949,15,1
2669518,2825,6,1
1866139,44375,2,0
1411719,21137,4,1
2149692,13984,3,1
3039050,39832,4,0
1467814,28171,33,1
3054319,30327,14,0
1867683,22963,25,0
2340623,8022,9,1
1661827,34262,6,0
3164177,41055,12,1
2489901,49354,12,0
770650,33120,5,1
2307306,544,2,1
2550556,31535,2,1
476716,9421,3,1
1717917,21872,3,1
672087,6631,7,1
3031025,20345,1,0
3238200,37524,10,0
1771080,24852,9,1
2249672,2305,7,1
858648,24852,9,1
3200566,4210,14,1
2487488,27845,2,1
1848766,19691,8,1
1187745,28842,16,1
67511,47209,17,0
39275,11481,12,1
2147907,19204,7,1
1587785,42093,10,1
2208863,4739,1,0
188771,30849,5,0
2197205,45007,5,0
2108846,24035,24,0
957045,37553,6,1
2540311,18594,15,1
385538,8852,6,1
3254292,17245,12,1
3009227,19068,15,0
354904,16349,7,0
1073429,18171,18,1
3287644,49683,8,1
101013,28204,4,0
958288,24219,8,0
3371224,15153,2,0
1942118,5438,3,0
360366,13070,8,1
3144724,36717,16,0
716006,3896,5,1
1693661,29156,20,1
551030,1158,8,0
37031,11408,16,0
1921976,28199,2,0
257984,13575,6,1
619394,28476,13,1
875196,44371,5,0
1436860,36275,4,0
2109911,24184,5,0
1118751,41234,8,0
3060607,1640,57,1
1514726,34497,2,0
521944,33120,1,0
580661,49235,14,1
2421029,31343,13,1
1688232,30680,6,1
2932907,6348,5,1
1531756,37033,7,0
862166,38949,6,0
54345,7559,9,1
443376,4302,19,0
227782,24852,2,0
2587073,26209,2,1
182762,27336,15,0
3150743,47202,1,0
2192605,42356,10,0
3336234,5077,2,1
516995,37022,19,0
1350980,17089,2,0
1876431,21137,13,1
1653942,5449,4,1
2244904,35323,17,0
2942864,21137,1,0
2195542,47591,19,1
1945611,27953,5,0
1433551,33846,3,0
1507821,24852,3,0
3394566,44750,40,0
1527148,22115,7,1
1039124,16290,13,1
1018543,31444,11,1
1318508,47366,19,1
2028957,31717,3,1
862037,7170,3,0
1852671,24184,4,0
121584,39921,6,1
289618,30962,22,0
1760423,31915,8,0
2114603,29911,7,1
2121678,38383,2,1
2968626,17898,8,1
1673701,19691,8,1
719362,2535,12,1
2815089,5025,36,0
1838652,40396,12,1
1024934,13984,7,1
3028479,3583,2,1
829255,13815,14,1
1348370,36130,6,1
2791502,47766,1,0
3084566,46667,3,1
803830,15577,2,0
3371528,5373,3,1
1816487,35504,5,1
1929851,12846,9,0
1219012,32299,16,1
2610658,196,9,0
2588262,10892,6,1
2818193,23516,7,0
1537922,47209,1,1
156915,42265,5,0
129105,23079,4,0
2672208,1463,9,1
2923579,9839,2,1
3108083,37067,12,1
2310145,30827,3,1
3223417,17313,20,0
25158,26209,9,1
2718517,34862,17,1
74391,12271,4,1
1377720,46227,10,0
1057157,20448,4,1
1068054,43406,7,0
973707,7980,7,1
1021594,39055,7,1
927130,37067,15,0
100289,20995,13,0
346312,31642,5,0
1669742,21841,6,0
387771,12409,13,1
1542032,13251,17,0
881383,45064,15,1
863322,46513,1,0
2619083,47771,7,1
3036081,33825,4,0
355682,46667,14,1
3344202,24184,15,0
3157761,44941,24,0
1539740,23645,2,1
417142,36695,5,1
686312,46149,2,1
2308472,47209,11,1
2848053,16797,3,1
591768,6750,19,0
2328301,38996,4,1
1222572,1819,9,0
2802680,20520,18,1
2056587,5566,1,1
1411004,7469,17,0
1897215,39871,5,0
594646,44142,14,0
2979309,48527,5,1
3111010,46979,2,1
105212,21938,1,0
132012,19468,3,0
2412131,19691,1,1
922252,46524,6,1
428110,42240,23,1
88711,19678,33,1
381119,2079,16,1
39219,26798,5,0
622037,31557,8,0
230224,38159,17,0
314421,10070,6,1
1581009,22035,1,0
1563175,43961,31,0
676453,38159,5,1
2307282,14290,1,1
308945,33351,3,1
3088420,13014,27,0
1123745,35206,7,0
2842577,24852,6,0
1614869,47526,7,1
2125112,41787,12,0
3362800,47209,10,1
1853852,29473,7,0
1223541,43772,13,0
325346,4472,10,0
2000451,47650,2,1
1667395,18918,10,1
1773720,7026,1,1
1713147,18689,8,1
1895999,43631,2,1
1863622,45013,7,1
920840,9139,9,0
15187,40545,6,1
1176147,31040,4,1
2848595,24964,5,1
1204948,37029,1,1
1639393,24852,1,1
1473322,196,16,0
968160,5212,8,1
86048,38159,9,1
3075841,41787,4,1
2180655,38374,11,0
161504,43073,2,1
2034851,14233,1,0
3292052,25594,5,0
101231,10580,4,1
1917854,29553,7,1
3324581,28553,1,0
442393,18594,8,0
3051075,42458,8,1
188630,20834,12,0
703732,14371,10,1
872758,47766,7,1
1928204,45007,3,1
2822703,16797,1,1
2560721,39055,25,1
1555213,21903,7,1
3117105,13866,8,1
352945,45066,8,1
2614563,47792,8,0
2602678,23634,6,1
2917376,32293,33,1
2208495,28204,6,1
393173,9007,5,0
1020718,19678,15,1
352755,5973,11,0
2406532,26620,5,0
1613311,37250,5,1
2805991,21777,27,1
3106260,4844,10,1
391136,13176,3,1
726664,40674,1,1
2831860,26553,2,1
600614,41917,19,1
2787382,26047,2,1
857042,42736,14,1
1429255,22260,2,1
2912735,2450,7,0
439631,6100,2,0
2680189,32492,25,1
2492506,6286,10,1
2858101,47965,3,1
1450340,31717,15,1
64806,29987,5,1
838604,39073,16,0
699067,23783,9,1
952800,24852,11,1
1917782,18670,1,1
2870968,8186,8,1
987111,6586,4,0
2652386,26209,11,1
340152,37276,19,0
2284137,38159,5,0
1085511,10957,3,1
1915580,16436,4,1
903194,8424,3,1
154566,38444,3,1
3364908,19660,1,1
1201407,25466,7,0
963442,47521,6,1
3131397,14761,5,0
914902,21070,2,1
1453096,43568,18,0
321843,43504,19,1
2739554,11005,28,1
50405,49273,16,1
1332446,28733,10,0
1343684,15290,36,1
1340194,21377,1,1
2153004,32689,8,0
2410917,48933,3,0
3390278,47766,4,1
2587617,1073,1,1
238726,37067,11,1
621057,15613,23,1
3369602,44683,6,1
76610,42585,12,1
2522095,32001,8,0
2454619,33754,15,1
2797423,1017,10,1
2737798,44632,1,1
959241,44359,7,0
2850243,21903,9,1
2783528,18811,5,1
657009,37215,1,0
1428494,30967,9,0
1472674,40174,4,0
2735461,21903,4,1
2431665,9122,3,1
2484224,21938,2,0
1671800,48421,8,0
3079484,1943,3,1
1222753,42701,9,1
2450469,26837,9,0
3019256,17795,8,1
1381926,27172,2,1
613236,25588,5,1
2050506,4799,9,1
2888433,28842,7,1
798302,47209,1,1
3211694,30406,11,1
999495,15006,16,0
1298407,12144,9,1
1448674,49131,3,1
213694,33466,9,1
2752420,37436,9,0
1997720,8277,7,0
2626613,13113,9,1
66187,48197,5,0
2131413,31869,1,1
2497460,10644,4,0
927451,41220,14,1
2286131,554,2,1
764673,28849,5,0
1294521,38383,9,1
845696,44666,7,1
2795310,5876,3,0
1545375,22328,7,1
2349247,33754,7,1
3340880,14678,9,1
2670049,34283,19,0
1629129,22238,4,1
637107,35382,6,1
990730,39877,2,1
827931,8479,17,0
2967734,29662,10,0
2600834,22963,1,1
3361600,47145,4,0
1337873,41198,19,0
1398493,2855,2,1
3191409,3868,17,0
514028,8006,11,1
898517,9837,1,0
1597166,1463,1,1
607621,5450,10,0
824850,28278,15,1
659666,13852,27,1
1589977,18362,11,1
1791289,37250,6,0
1537131,122,6,0
2486301,196,1,1
3070834,25931,23,1
167783,36434,13,1
777753,21903,12,0
274948,21497,13,1
742509,24848,46,0
882732,32433,22,1
2590798,4781,5,1
2963075,41844,2,0
628473,10603,1,0
594044,40571,17,1
1214184,19508,2,1
1860555,26312,1,1
502569,19706,16,1
188086,21903,5,1
368776,45664,4,0
943392,33198,21,0
1329140,41220,3,1
1323007,626,8,1
1852614,41629,2,1
2931923,27156,6,1
2542990,13083,5,1
1596566,15803,2,1
2990612,3298,1,1
1075385,4472,12,1
885280,26914,2,1
1325019,49683,2,1
1340394,20943,5,0
3236610,22619,13,1
2712083,2210,17,1
2207994,28378,7,0
1679181,26427,3,0
3387131,29780,1,1
2651986,7753,1,0
3290536,17795,4,1
1283945,13838,9,0
1526558,46979,11,1
930703,16759,5,0
3133580,16797,2,1
233972,43352,1,1
1911926,46842,2,1
1594036,28928,7,1
2580817,12341,1,1
2793477,13113,16,1
798052,33184,9,0
2984270,2120,12,0
699073,21997,6,0
3362846,38293,6,0
3201123,16953,6,1
1004096,23375,5,0
1199143,49079,5,1
1910689,40063,6,1
2912906,1331,8,0
946692,23537,15,1
976736,42828,7,0
845863,27966,6,1
1398019,13870,9,1
1010505,29447,7,1
748723,14849,1,0
1229506,13263,1,1
256260,44632,7,1
2237380,45007,4,1
557593,35510,1,1
116246,5047,24,0
1003891,4952,13,1
166164,47766,8,1
700419,2014,24,0
1742946,15487,11,1
2544153,39275,9,0
1111627,34386,6,1
1990794,11042,8,1
218022,21903,13,1
1450730,21497,39,1
719125,45356,2,0
73978,5457,9,1
2978285,33285,2,1
1984296,18044,9,0
2295198,10246,17,1
1059164,27676,8,1
419998,8490,13,0
2349627,30489,15,1
2393764,24852,2,1
2900376,24964,5,0
872997,42265,15,1
986091,37247,25,1
1645352,13198,7,0
440430,26209,5,1
1442574,1511,4,1
665432,33950,7,1
2544333,23043,1,1
3027567,12564,7,1
3186009,44479,9,0
834386,12738,8,0
2562933,40411,2,0
748747,47209,6,1
550414,44051,4,1
2229895,2120,21,0
1028129,41319,7,1
3184028,30720,12,1
2412666,14873,13,1
5873,33055,5,1
1902640,43335,32,1
3335800,27511,5,0
2152929,23375,4,1
2217912,36865,1,0
1358503,46802,6,1
1996700,22888,7,1
1446213,19348,9,1
29551,13031,6,1
1962901,8424,5,1
2350463,31459,19,1
1682060,39475,1,1
3009306,13380,5,0
314697,29616,1,0
2423887,16797,2,0
131125,25108,2,1
290181,26165,1,1
244429,18531,5,1
619078,31720,13,0
2991489,31343,17,1
647820,16262,10,1
599654,8933,15,0
1552896,13988,13,0
112442,10339,6,1
2365864,49664,10,0
1904565,18370,7,1
1737689,41806,3,1
3293153,22767,3,0
1385562,44750,14,1
2077464,28836,13,0
1080877,26209,9,1
261024,45741,1,1
523732,23165,4,1
58932,29118,7,1
661550,16759,10,0
1434693,49235,8,1
2050784,28464,5,0
1948023,13176,5,1
1589978,14678,5,1
1766680,17948,8,1
1197144,37131,12,0
714559,7301,5,1
344142,43295,1,1
3387331,47766,1,1
1749659,22849,4,1
3301151,26131,8,1
1699213,40706,28,1
2927857,44910,12,1
1060137,46294,7,0
1750343,47209,12,1
585919,37766,9,0
1004759,22963,8,1
1685407,24799,5,1
1853879,22677,8,1
927453,23799,9,0
1528651,37135,3,0
931019,19008,9,0
1674515,27695,15,0
1492715,5491,8,0
3161914,19977,5,1
1440359,11158,6,1
847254,37646,4,1
1435744,34658,6,1
298414,21616,9,1
2877720,24830,3,1
631988,546,8,1
2179326,14242,1,0
1026430,28985,17,0
1437801,41149,1,0
639439,36086,2,1
2126901,17157,13,1
113019,28204,10,1
629996,45106,8,1
1493108,39727,2,1
1042189,40214,28,0
1299893,10108,14,0
1628047,12638,15,0
559593,38683,5,0
1865965,41290,8,1
183919,17568,21,1
3275618,34128,11,0
1348650,46749,1,0
81444,46088,1,1
2960631,24852,3,1
3043566,18019,16,0
1367817,23909,2,1
2185709,24549,15,1
1678909,46686,10,0
1092914,45210,11,1
122387,24830,7,1
1020789,27690,5,1
1839015,36397,10,1
1536262,10482,7,1
462986,33198,1,1
1738851,25838,16,1
2835192,23909,13,1
86304,37917,2,1
2356636,4598,6,0
2131666,17003,7,1
1576168,14381,1,1
2475243,5038,4,1
2732766,18232,2,1
1828782,17142,19,0
1393359,42265,11,0
3231175,43087,7,1
3407723,47862,2,0
313574,4102,5,0
301427,47852,1,1
3115695,35951,8,1
539448,27761,27,0
3217603,18095,3,1
1604890,36772,2,0
1348509,12341,6,1
458912,45747,19,1
1986382,27292,10,0
1039249,32915,10,1
582922,22849,17,1
2129055,49683,1,1
2853279,25767,9,0
3108558,47766,3,1
1121909,42282,2,1
591555,38553,5,1
2340479,42964,17,0
2334223,35749,12,0
709543,32448,10,1
510769,30855,5,0
97970,47209,2,1
796430,35633,1,1
3186660,14689,4,0
839136,47660,10,0
1450606,43858,3,1
1692913,15983,5,1
3292034,19173,8,1
1637438,27744,4,1
180630,43159,2,0
414693,31717,4,1
550469,27521,10,1
2890216,15776,1,0
546589,33692,1,0
414102,21137,14,1
2556099,19678,14,1
2706727,21195,10,0
1150317,30958,10,0
1436594,38890,5,0
66870,13535,5,0
122206,33316,14,0
1721788,21872,2,1
224619,33129,12,1
2784767,49235,4,1
20325,37646,14,1
1320695,6405,8,1
1892433,22474,6,0
1409060,14127,5,1
3019921,17122,5,1
2137792,36322,3,0
2376205,34584,16,0
1617320,29675,3,1
1871435,12016,3,1
2857246,17645,8,0
932124,35939,4,1
3306235,15712,3,1
807433,33214,11,1
1970665,40604,17,1
2371857,34243,2,0
1715534,16797,6,1
55423,6182,13,0
871252,19049,10,1
991920,19886,22,0
1547856,24645,1,1
96161,34243,4,0
1024668,34270,1,1
3143684,48745,3,0
2970290,99,9,1
461170,16290,4,0
2927986,12888,9,1
2921274,9210,13,0
3250461,8087,1,0
1876699,41351,6,1
1464380,24852,1,0
2090999,5876,15,1
742924,4920,8,1
654746,16084,21,0
969356,34306,7,1
737814,43621,18,1
2385234,40706,1,1
1113394,27086,1,1
133281,11383,4,1
2340140,28204,13,1
637569,12341,5,1
34962,717,6,0
1014068,48171,11,1
3327509,34126,5,1
1890150,4462,9,1
1578278,26497,4,1
684938,42265,9,0
1444725,878,3,0
105005,26209,3,1
2863035,15767,1,1
734413,23341,2,1
3342951,2359,2,0
161976,31007,2,1
2834181,24487,2,1
660585,29334,5,1
1470060,47672,2,1
2734625,31981,13,1
3226134,11512,27,0
3339547,7781,15,0
728777,45302,14,1
2097911,8193,10,1
2412412,28377,3,0
2607051,24372,13,1
3281797,27336,18,0
780923,31371,2,0
2675213,17316,7,1
833444,39719,3,1
2376219,47941,14,0
1734170,12126,9,0
1952336,26586,11,0
483672,31989,1,0
2465282,27966,15,1
133686,44189,28,1
3183492,46364,7,0
2170174,45948,1,1
1016851,29628,13,0
1423708,14332,8,0
3004718,8277,1,1
3304250,19134,5,0
513637,37564,6,1
2466753,41757,16,1
1831689,38051,21,1
173035,34466,5,1
1408333,42450,13,0
2776046,31717,25,0
2820090,1999,4,1
1581301,25931,1,1
3219884,36724,6,1
1360313,5077,3,1
1526739,14901,3,0
3257619,47209,10,1
1719068,31400,3,1
1534934,24425,2,0
657942,4920,9,0
241778,47209,5,0
809765,8539,11,0
1221200,11560,11,0
3273302,23450,11,1
784304,34126,7,1
1423706,33754,8,1
2752743,1408,3,1
875739,39534,4,1
2751098,47209,4,1
2371453,26604,10,0
753477,7419,1,0
99539,33351,5,1
2657953,40354,4,1
2405016,26324,2,0
2443723,19934,10,0
475335,18234,24,0
2959853,13984,23,0
1903755,13740,6,1
2235723,29898,8,1
2937349,18352,1,1
1649471,45007,12,1
1155444,24838,7,1
1054021,3213,17,1
236392,29419,16,0
868591,26209,14,1
1167663,45066,1,1
289078,13249,6,1
979992,44910,1,1
1773384,34262,10,1
2367184,43115,18,0
20617,41220,1,0
2829549,16857,9,1
2400269,14947,1,0
2670267,47006,7,0
1133420,31338,16,1
1514300,38293,3,0
2478309,13431,22,0
1387188,25601,11,0
741012,24954,3,0
3196830,39332,22,1
2376682,33657,3,1
2663062,39560,2,1
3012571,7806,4,0
1875880,10108,10,0
2844702,41165,19,0
1034701,9583,10,1
316925,10827,4,1
1092829,47209,11,1
986364,40708,7,1
1985243,11520,7,1
87878,3944,12,0
1079794,40910,1,1
1914960,16797,4,1
205434,41844,2,1
2776209,29898,19,0
1872350,40596,10,0
2077576,44359,4,0
1850048,9796,13,1
3282243,1934,8,1
2085986,28438,6,0
456958,13877,6,0
1504020,9421,9,1
1811629,2535,6,0
3094149,25138,5,1
1983743,27156,8,1
1688933,33071,10,0
3374369,26848,1,0
690739,32141,1,1
1980880,34126,19,1
2419899,27521,7,1
1322714,46755,4,0
3161721,48123,1,0
3187755,34968,4,0
949141,12757,1,0
3364164,40123,19,0
2021774,43519,4,0
192698,25986,1,1
1612412,28431,14,1
2733293,5878,15,0
3185395,45269,7,0
2997921,35209,18,0
2486732,46667,15,0
817101,34949,3,0
426977,25005,10,1
2302098,14642,6,1
1796190,16882,12,1
189334,27307,3,0
1890168,3008,11,1
584826,11599,3,1
577393,5373,3,0
718977,22825,1,0
969602,13176,1,1
3112679,30859,2,1
771549,8424,11,1
1603858,21077,27,1
1731038,40601,7,0
323885,7960,6,0
449926,14420,12,1
118981,28993,1,1
964842,22159,3,1
1387813,47209,3,0
1699806,26165,3,1
2524789,47209,11,1
1753718,8479,6,1
2164084,20754,9,1
1352172,24852,3,1
1454028,44262,5,1
2745823,35628,2,1
1507284,23234,3,1
1933203,46804,4,0
2559696,4410,2,0
4628,40516,11,0
2376028,19046,5,1
1559882,10326,3,1
2855343,42356,11,1
3077449,11985,2,0
668439,43406,8,0
3140935,28993,3,1
1957151,19665,21,1
3400473,42310,4,0
743080,29603,1,1
2086919,32843,7,1
3021772,23909,2,1
872840,14182,11,0
2507552,8277,5,0
901168,45007,13,1
3375201,8297,1,1
2616067,24497,18,1
966340,29662,7,1
1704344,383,3,1
861869,24838,12,1
3380712,25197,24,0
1465935,44479,7,0
6892,43262,8,0
692099,26177,23,1
1835641,48171,1,1
916829,21616,8,0
1597602,43093,7,1
639468,33645,4,0
513044,25424,6,1
1816367,5212,5,0
2748292,49387,8,1
